Order_ID,Product_ID,Customer_ID,order_date,Profit
CA-2015-121097,OFF-PA-10001937,SF-20965,2015-01-03,3.63
CA-2017-136448,OFF-BI-10002393,AS-10090,2017-09-16,-2.76
CA-2016-129868,OFF-AR-10001897,MC-18130,2016-12-26,15.11
CA-2017-107986,OFF-ST-10001325,MW-18220,2017-12-13,8.49
CA-2015-133242,TEC-PH-10002496,KH-16510,2015-06-18,140.39
CA-2016-149979,OFF-ST-10003058,RA-19915,2016-09-23,34.29
CA-2014-115889,TEC-PH-10001615,SH-20395,2014-11-02,5.22
CA-2015-153416,OFF-BI-10002706,TS-21340,2015-11-24,29.70
CA-2014-119144,OFF-ST-10000991,JD-16150,2014-11-16,10.35
CA-2015-165624,OFF-AP-10000828,FH-14350,2015-08-23,152.02
US-2016-133879,OFF-AR-10004956,KT-16465,2016-03-21,1.51
CA-2015-149811,OFF-PA-10004082,CS-12250,2015-01-04,19.95
CA-2015-103772,OFF-BI-10002867,MP-17470,2015-06-28,55.00
US-2017-107384,OFF-AR-10001315,TP-21130,2017-12-04,2.55
CA-2016-116379,OFF-BI-10001543,LD-17005,2016-11-07,20.15
CA-2016-101525,OFF-PA-10003936,CM-12235,2016-05-01,9.33
CA-2014-164469,OFF-AR-10000475,GK-14620,2014-06-25,0.82
US-2014-140452,OFF-AP-10004036,BK-11260,2014-12-06,-31.54
CA-2016-124352,TEC-PH-10003442,CD-12790,2016-10-15,1.38
CA-2014-157784,TEC-AC-10003911,MC-17845,2014-07-05,163.19
CA-2014-133690,OFF-AP-10003622,BS-11755,2014-08-03,0.29
CA-2016-110254,OFF-LA-10004484,ML-17755,2016-08-04,1.90
CA-2017-102267,OFF-FA-10000611,SC-20800,2017-11-30,0.83
US-2017-105389,TEC-PH-10002824,DM-13015,2017-10-23,51.50
CA-2017-136882,FUR-FU-10003664,DN-13690,2017-05-27,138.42
CA-2015-163965,OFF-BI-10004728,SS-20875,2015-11-20,-5.78
CA-2014-168592,OFF-AP-10004785,DP-13390,2014-09-08,24.36
CA-2015-163055,OFF-ST-10002485,DS-13180,2015-08-09,0.22
CA-2014-144029,OFF-ST-10001837,MM-18055,2014-05-26,7.70
CA-2014-141726,OFF-PA-10002230,CC-12145,2014-07-20,9.76
CA-2017-102337,TEC-PH-10002564,SD-20485,2017-06-13,6.00
US-2015-115238,TEC-PH-10001300,JW-15220,2015-04-30,58.66
CA-2016-126158,OFF-BI-10002498,SC-20095,2016-07-25,40.37
CA-2014-151162,OFF-BI-10003719,EA-14035,2014-12-05,-23.95
US-2017-110646,OFF-LA-10001404,JF-15190,2017-10-26,4.98
CA-2014-129091,OFF-BI-10001071,RA-19885,2014-11-22,156.75
CA-2016-110772,TEC-AC-10002001,NZ-18565,2016-11-20,54.40
CA-2015-136224,OFF-AR-10003504,ML-18265,2015-05-31,1.16
CA-2016-144939,FUR-CH-10003199,EB-13870,2016-10-03,93.22
CA-2015-149566,TEC-AC-10001266,GB-14530,2015-12-05,17.55
CA-2014-125514,OFF-PA-10000029,BM-11650,2014-09-21,3.11
CA-2016-121223,OFF-PA-10001204,GD-14590,2016-09-11,2.64
CA-2016-152632,FUR-FU-10002671,JE-15475,2016-10-27,19.30
CA-2017-136350,FUR-CH-10001891,GA-14515,2017-06-24,32.63
US-2016-140158,OFF-BI-10000977,DR-12940,2016-10-04,13.98
US-2016-104815,FUR-BO-10003894,RB-19570,2016-09-03,0.00
CA-2014-111500,OFF-PA-10000595,DJ-13510,2014-08-17,52.53
US-2016-147711,FUR-BO-10003159,HF-14995,2016-09-03,31.04
CA-2016-126158,FUR-FU-10004864,SC-20095,2016-07-25,81.84
CA-2017-160395,OFF-AR-10003759,KL-16555,2016-12-31,1.64
CA-2016-107104,OFF-AP-10000055,MS-17365,2016-11-26,19.49
CA-2016-164735,OFF-ST-10001558,TB-21400,2016-04-14,12.18
CA-2017-144456,TEC-PH-10001750,FC-14245,2017-09-08,13.86
CA-2017-161851,OFF-BI-10004654,BP-11095,2017-04-15,-11.94
CA-2017-156237,TEC-MA-10002930,PS-18760,2017-09-14,-18.04
CA-2017-131954,OFF-BI-10003291,DS-13030,2017-01-21,9.43
CA-2017-105851,OFF-SU-10002881,SE-20110,2017-03-13,-299.81
CA-2015-125178,OFF-ST-10002562,MZ-17515,2015-10-03,1.50
CA-2017-131492,OFF-EN-10002973,HH-15010,2017-10-19,4.30
CA-2016-118514,FUR-CH-10000015,LC-17050,2016-02-03,225.26
CA-2014-166051,TEC-PH-10002538,JK-15625,2014-05-31,32.98
US-2016-143819,TEC-MA-10003979,KD-16270,2016-03-01,2400.97
CA-2015-156510,OFF-PA-10002222,EH-13990,2015-09-25,21.01
CA-2016-147137,FUR-FU-10000221,AA-10645,2016-07-04,8.64
CA-2016-159940,OFF-PA-10001609,BF-11020,2016-07-07,7.70
CA-2015-137113,FUR-TA-10001705,TW-21025,2015-12-01,401.81
CA-2017-139402,OFF-PA-10004359,NC-18535,2017-12-09,146.79
CA-2016-161669,OFF-SU-10002503,EM-14095,2016-11-07,3.29
US-2014-155894,OFF-ST-10004804,CL-11890,2014-07-26,-29.34
CA-2015-124800,OFF-BI-10003984,RW-19540,2015-09-26,-59.06
CA-2014-165309,OFF-BI-10001267,KD-16270,2014-11-11,-1.97
CA-2014-131541,FUR-FU-10003623,CK-12205,2014-07-28,12.99
CA-2017-156895,FUR-CH-10003535,DJ-13510,2017-05-08,-23.78
CA-2014-163468,FUR-TA-10002533,JK-15730,2014-11-18,-175.26
CA-2016-163776,FUR-BO-10003546,JS-16030,2016-07-19,126.23
US-2017-152569,OFF-PA-10001736,JD-16015,2017-05-15,19.14
CA-2015-145849,OFF-ST-10000025,CT-11995,2015-09-15,11.45
CA-2015-124107,TEC-AC-10002049,BM-11650,2015-10-09,111.59
CA-2014-125171,OFF-LA-10001175,AG-10390,2014-09-03,7.06
CA-2016-162236,OFF-ST-10003442,ER-13855,2016-11-04,3.96
US-2016-169369,TEC-AC-10001314,EC-14050,2016-12-12,20.00
CA-2016-115756,FUR-CH-10002372,PK-19075,2016-09-05,29.15
CA-2016-133795,TEC-AC-10003832,JE-15475,2016-12-18,146.77
CA-2017-113278,OFF-ST-10001590,HR-14770,2017-01-14,17.52
US-2017-102288,OFF-AP-10002906,ZC-21910,2017-06-19,-1.11
CA-2017-101805,OFF-BI-10002003,SH-19975,2017-12-01,5.37
CA-2016-140130,FUR-CH-10002084,HW-14935,2016-10-31,81.17
CA-2017-133102,OFF-AP-10001563,ED-13885,2017-08-17,-99.10
CA-2017-121580,FUR-FU-10003981,ML-17410,2017-05-29,2.62
US-2014-118486,TEC-AC-10004659,SD-20485,2014-04-06,21.90
CA-2017-102925,OFF-BI-10002706,CD-12280,2017-11-05,3.71
CA-2017-108854,OFF-BI-10002854,DM-13345,2017-12-08,8.41
CA-2014-117639,TEC-PH-10001530,MW-18235,2014-05-21,173.03
US-2017-107979,OFF-BI-10000778,FO-14305,2017-06-08,-48.39
CA-2017-123239,FUR-FU-10001602,MG-18145,2017-07-27,-2.28
CA-2016-130477,OFF-PA-10002947,LC-17140,2016-04-08,9.62
CA-2015-149083,FUR-CH-10004289,SH-19975,2015-09-25,-11.52
CA-2014-151554,OFF-PA-10004609,CM-11815,2014-11-14,7.26
US-2017-118556,OFF-BI-10004364,TH-21235,2017-05-28,-6.24
CA-2016-152940,OFF-ST-10000352,RO-19780,2016-11-10,4.46
CA-2017-147277,FUR-TA-10001539,EB-13705,2017-10-20,-75.83
CA-2014-130624,TEC-PH-10003963,TB-21280,2014-06-21,160.67
CA-2016-108987,FUR-BO-10004834,AG-10675,2016-09-08,-317.15
CA-2014-167199,TEC-PH-10004977,ME-17320,2014-01-06,113.67
CA-2016-161361,OFF-PA-10001838,MV-17485,2016-03-26,8.64
CA-2017-117646,FUR-FU-10001037,SC-20845,2017-08-21,7.11
CA-2014-169061,OFF-AR-10000588,AB-10150,2014-03-05,15.48
CA-2017-136826,OFF-AR-10003602,CB-12535,2017-06-16,4.73
CA-2014-131947,TEC-AC-10004633,JA-15970,2014-09-17,16.78
CA-2017-155936,OFF-BI-10002432,JK-15730,2017-06-22,-5.01
CA-2017-115119,OFF-BI-10003007,SC-20440,2017-10-26,-65.15
US-2014-147704,OFF-BI-10001634,SR-20740,2014-11-16,14.27
CA-2014-116757,OFF-PA-10002005,MS-17980,2014-06-30,9.07
CA-2015-168746,TEC-PH-10000895,SV-20365,2015-01-27,-100.79
US-2015-106873,TEC-AC-10002345,KM-16720,2015-09-24,1.45
US-2016-144547,TEC-AC-10004901,MS-17770,2016-11-10,48.99
CA-2017-124436,OFF-BI-10000343,SA-20830,2017-03-19,9.28
CA-2017-129021,OFF-PA-10000141,PO-18850,2017-08-23,2.94
CA-2015-146262,TEC-PH-10002844,VW-21775,2015-01-02,-14.70
CA-2014-154781,OFF-PA-10001609,SC-20680,2014-11-21,3.03
CA-2017-125199,TEC-PH-10001336,HM-14860,2017-10-19,-56.76
CA-2016-157749,OFF-AR-10004685,KL-16645,2016-06-04,1.20
CA-2014-120474,FUR-CH-10001854,RP-19390,2014-12-01,673.88
CA-2014-106376,TEC-PH-10002726,BS-11590,2014-12-05,62.99
CA-2016-123722,OFF-LA-10001569,NH-18610,2016-09-25,5.18
CA-2016-145261,TEC-AC-10000991,AH-10120,2016-12-18,-8.46
CA-2016-119123,OFF-BI-10001036,DB-13360,2016-03-13,19.19
CA-2014-111451,OFF-FA-10004854,KL-16555,2014-12-26,9.30
CA-2015-148712,TEC-AC-10003198,JM-15535,2015-04-17,36.85
CA-2014-113880,OFF-PA-10003036,VF-21715,2014-03-01,5.68
CA-2017-165155,OFF-ST-10004950,BM-11575,2017-09-21,3.88
CA-2014-103310,OFF-SU-10004737,GM-14680,2014-05-10,11.08
CA-2017-117401,TEC-PH-10003555,PP-18955,2017-05-18,2.30
US-2016-148803,OFF-ST-10001476,LR-16915,2016-12-11,7.46
CA-2014-151946,FUR-FU-10002878,BT-11440,2014-06-04,21.08
CA-2015-122168,OFF-AR-10003602,HG-14965,2015-08-21,8.23
CA-2017-141103,TEC-PH-10003589,JF-15355,2017-07-30,43.18
US-2015-168935,FUR-TA-10000617,DO-13435,2015-11-27,-157.01
CA-2017-125752,TEC-AC-10003590,EH-14125,2017-07-31,8.28
CA-2015-109386,FUR-FU-10000308,RH-19600,2015-11-08,41.04
CA-2015-109337,OFF-AP-10004052,DL-13330,2015-11-21,5.14
CA-2016-164784,FUR-TA-10004534,HF-14995,2016-05-01,-142.07
CA-2015-156482,OFF-AR-10001022,IL-15100,2015-02-06,1.76
CA-2014-141110,OFF-AP-10000692,LS-17200,2014-11-26,11.35
CA-2016-115476,TEC-PH-10000673,VM-21835,2016-03-17,62.39
US-2015-150630,OFF-BI-10001525,TB-21520,2015-09-17,-5.72
CA-2015-129392,OFF-PA-10004248,DM-13015,2015-07-08,6.60
US-2017-153948,OFF-PA-10000143,FM-14290,2017-11-06,12.67
CA-2015-135580,TEC-MA-10004002,CL-12565,2015-12-30,286.71
CA-2017-103478,OFF-BI-10004224,KL-16555,2017-07-21,-164.84
CA-2014-162992,OFF-LA-10001934,BP-11095,2014-12-19,6.87
CA-2015-101007,TEC-AC-10001266,MS-17980,2015-02-09,6.50
CA-2017-141439,FUR-FU-10001473,TT-21460,2017-11-26,9.89
CA-2015-111458,TEC-AC-10001590,PF-19165,2015-09-26,12.00
US-2017-110576,FUR-FU-10000576,RB-19795,2017-11-28,75.54
US-2017-166037,TEC-AC-10002800,CL-12700,2017-01-28,157.47
CA-2017-126242,FUR-FU-10002685,MC-18100,2017-11-19,7.11
CA-2014-134215,OFF-AP-10001271,ML-17395,2014-08-04,27.53
CA-2017-164959,OFF-LA-10004272,KN-16390,2017-07-11,4.07
US-2016-147991,FUR-FU-10004270,ZD-21925,2016-05-05,3.34
CA-2017-100097,TEC-PH-10002310,MN-17935,2017-11-26,264.59
CA-2015-145394,OFF-ST-10000344,MC-17605,2015-11-16,1.61
CA-2017-115931,TEC-PH-10001300,JM-15655,2017-12-22,6.70
CA-2016-145240,OFF-ST-10001590,BG-11740,2016-09-06,0.81
CA-2016-100244,OFF-BI-10000977,GM-14695,2016-09-20,15.81
CA-2017-117212,OFF-AP-10004532,BT-11530,2017-02-26,22.12
CA-2015-125185,FUR-CH-10002647,AH-10195,2015-03-05,-7.10
CA-2017-164756,OFF-PA-10003228,SS-20140,2017-09-18,114.94
CA-2015-120845,OFF-BI-10001982,ML-17395,2015-09-25,-2.28
CA-2016-105732,OFF-ST-10000419,AG-10270,2016-09-13,0.41
CA-2015-129042,OFF-AR-10001662,EM-13960,2015-12-12,2.22
CA-2016-160108,FUR-BO-10003450,AG-10900,2016-12-08,32.47
US-2017-118535,OFF-LA-10001297,DJ-13510,2017-02-11,9.94
CA-2017-163139,OFF-ST-10002790,CC-12670,2017-12-01,6.65
CA-2016-163776,OFF-PA-10001033,JS-16030,2016-07-19,120.51
CA-2014-148614,FUR-FU-10003194,MV-17485,2014-01-20,5.79
CA-2017-107909,OFF-BI-10003476,SS-20875,2017-09-01,8.02
CA-2017-140186,OFF-BI-10003364,PG-18820,2017-09-29,16.34
US-2015-130512,OFF-ST-10002574,SM-20320,2015-08-21,-166.00
CA-2016-126158,FUR-CH-10002602,SC-20095,2016-07-25,18.00
CA-2015-159534,TEC-PH-10002310,DH-13075,2015-03-20,54.00
US-2017-124303,OFF-BI-10000343,FH-14365,2017-07-06,-2.00
CA-2016-118255,OFF-BI-10003291,ON-18715,2016-03-11,8.21
CA-2017-121615,OFF-LA-10001771,DL-12925,2017-11-03,6.87
US-2016-105578,OFF-PA-10000357,MY-17380,2016-05-30,11.89
CA-2017-120404,TEC-AC-10003433,KH-16330,2017-11-20,1.34
CA-2017-100783,OFF-AR-10000380,JK-16120,2017-09-04,3.80
CA-2015-143532,OFF-PA-10001560,DC-12850,2015-03-19,4.89
CA-2017-122028,OFF-BI-10004817,CK-12205,2017-08-18,-7.91
CA-2014-144281,OFF-LA-10003930,HK-14890,2014-06-10,240.86
CA-2017-107132,OFF-PA-10003790,SC-20260,2017-06-26,31.52
US-2016-115441,FUR-CH-10004626,SH-19975,2016-07-25,96.85
CA-2014-151995,OFF-AR-10003190,ZC-21910,2014-10-13,3.23
CA-2017-122112,OFF-EN-10004459,CA-11965,2017-09-25,8.86
CA-2017-145233,OFF-AP-10000358,DV-13465,2017-12-01,3.50
CA-2017-117667,FUR-FU-10004093,MS-17980,2017-12-04,6.85
CA-2017-135111,OFF-BI-10004040,CS-12400,2017-12-28,12.69
CA-2014-165568,OFF-BI-10001031,BF-11020,2014-02-15,7.21
CA-2016-145919,OFF-PA-10003072,HG-14965,2016-12-18,18.66
CA-2015-165162,OFF-ST-10003470,HG-15025,2015-05-14,55.90
CA-2017-139913,FUR-FU-10000771,JC-16105,2017-10-23,29.01
US-2017-161935,OFF-PA-10000605,JL-15835,2017-07-14,3.35
CA-2017-117324,FUR-BO-10003159,JP-15520,2017-12-08,41.39
CA-2016-114748,FUR-FU-10001488,MZ-17335,2016-10-09,0.00
CA-2016-124016,FUR-FU-10004963,JS-15940,2016-09-23,7.70
US-2016-105578,FUR-CH-10001215,MY-17380,2016-05-30,50.10
CA-2015-111514,TEC-AC-10004864,SC-20260,2015-08-31,15.70
CA-2016-140417,OFF-PA-10000380,KE-16420,2016-09-25,22.52
CA-2017-111808,OFF-BI-10004656,AR-10510,2017-12-16,5.18
CA-2017-118122,OFF-BI-10002103,GG-14650,2017-11-17,4.52
CA-2017-113481,OFF-BI-10003694,AS-10045,2017-01-02,-12.53
CA-2017-164378,OFF-AR-10001177,MM-18055,2017-07-15,1.90
CA-2017-156363,OFF-EN-10003068,ML-17395,2017-10-22,11.09
US-2014-103338,OFF-AR-10001770,RB-19435,2014-03-11,2.07
CA-2017-122763,OFF-PA-10002377,HG-14845,2017-03-20,102.77
CA-2015-158421,OFF-ST-10000563,GB-14575,2015-09-21,6.40
CA-2017-124716,OFF-PA-10001144,BD-11560,2017-03-27,53.26
CA-2015-147529,OFF-PA-10003349,DK-12835,2015-02-07,6.35
CA-2017-113278,TEC-AC-10004469,HR-14770,2017-01-14,70.31
CA-2017-105235,OFF-AP-10001271,SM-20950,2017-12-05,68.82
CA-2017-112515,FUR-BO-10003404,AS-10225,2017-09-17,77.58
CA-2017-168396,OFF-LA-10001297,BD-11725,2017-08-03,24.84
CA-2014-133753,TEC-PH-10000376,CW-11905,2014-06-09,0.60
CA-2016-157161,OFF-AR-10003338,JD-15895,2016-07-16,5.58
CA-2016-112123,OFF-PA-10001977,BH-11710,2016-03-03,79.89
CA-2015-144253,FUR-FU-10002671,AS-10225,2015-05-04,12.86
CA-2016-117849,OFF-PA-10004327,JK-16120,2016-04-15,68.98
CA-2017-134810,FUR-CH-10001270,MC-17605,2017-05-09,25.88
US-2017-108700,OFF-PA-10004733,PJ-18835,2017-05-19,13.78
CA-2014-130575,OFF-BI-10002353,CS-11845,2014-12-14,-13.90
CA-2017-139402,OFF-BI-10000279,NC-18535,2017-12-09,-9.97
CA-2016-134334,FUR-FU-10003274,DK-13090,2016-02-14,4.65
CA-2017-156237,TEC-MA-10001681,PS-18760,2017-09-14,-168.82
CA-2015-104346,FUR-FU-10002456,IM-15070,2015-12-11,15.07
US-2017-111423,OFF-BI-10003091,EH-13765,2017-08-17,302.37
CA-2016-165330,OFF-AP-10001469,WB-21850,2016-12-11,24.19
CA-2017-133648,OFF-LA-10003923,ML-17755,2017-06-25,26.64
CA-2016-118052,OFF-PA-10002581,BE-11455,2016-05-06,15.49
CA-2015-117898,OFF-EN-10004459,TB-21250,2015-12-05,4.43
US-2017-128118,OFF-BI-10000216,MY-17380,2017-11-24,-7.78
CA-2017-114216,OFF-PA-10002195,RK-19300,2017-09-02,4.11
CA-2017-111556,OFF-AR-10004602,CD-11920,2017-11-20,19.31
CA-2016-147109,TEC-AC-10002942,AH-10075,2016-12-17,-6.21
US-2017-117534,TEC-CO-10000971,CV-12295,2017-03-25,60.00
CA-2014-146731,OFF-PA-10000141,AT-10735,2014-11-03,1.18
US-2016-150567,OFF-BI-10001757,RP-19855,2016-05-17,-2.16
CA-2015-158421,TEC-PH-10000369,GB-14575,2015-09-21,176.39
CA-2014-103940,OFF-BI-10002735,BN-11515,2014-09-17,46.32
CA-2017-131254,OFF-AR-10003876,NC-18415,2017-11-19,3.91
CA-2017-126074,OFF-AR-10003478,RF-19735,2017-10-02,22.79
CA-2016-148684,OFF-PA-10003302,TS-21655,2016-12-25,49.97
CA-2015-162621,OFF-BI-10003708,CA-12055,2015-09-05,-7.82
CA-2017-165603,OFF-PA-10002552,SS-20140,2017-10-17,6.22
CA-2015-140921,FUR-FU-10003347,AA-10375,2015-02-03,11.08
CA-2015-120516,OFF-BI-10004187,CK-12595,2015-08-13,2.71
CA-2016-120824,OFF-AR-10003469,AW-10930,2016-06-12,3.94
US-2017-109253,FUR-TA-10001539,PR-18880,2017-08-21,28.44
CA-2015-128608,TEC-PH-10000912,CS-12490,2015-01-12,2.64
US-2017-153255,FUR-BO-10004218,JK-15730,2017-09-03,14.10
CA-2014-100895,OFF-AR-10004511,SV-20785,2014-06-02,2.65
US-2017-104437,TEC-PH-10000193,TG-21310,2017-01-27,35.86
CA-2016-140935,TEC-PH-10000562,AB-10015,2016-11-10,62.15
CA-2017-124576,OFF-BI-10002735,HK-14890,2017-08-01,18.53
CA-2017-126956,OFF-SU-10000381,GT-14710,2017-08-21,10.80
CA-2016-148684,TEC-AC-10001838,TS-21655,2016-12-25,171.99
CA-2016-101385,OFF-AR-10004441,JW-16075,2016-09-25,6.96
CA-2014-115259,OFF-EN-10002504,RC-19960,2014-08-25,44.03
CA-2016-121748,TEC-AC-10003063,VW-21775,2016-10-24,21.00
US-2017-162670,OFF-ST-10001522,MF-18250,2017-12-23,14.72
CA-2015-139962,OFF-BI-10004738,Dp-13240,2015-12-13,18.94
CA-2014-111899,OFF-AR-10001725,NC-18340,2014-05-04,2.84
US-2015-144771,TEC-AC-10002323,CK-12205,2015-10-02,-4.64
CA-2015-119291,OFF-EN-10000927,JO-15550,2015-05-14,62.81
CA-2016-136994,OFF-PA-10000575,LS-17245,2016-05-27,6.15
CA-2014-167199,OFF-FA-10001883,ME-17320,2014-01-06,0.31
CA-2016-103982,TEC-PH-10000895,AA-10315,2016-03-03,32.40
US-2017-136868,OFF-ST-10000991,CR-12820,2017-10-06,10.35
CA-2015-102281,FUR-BO-10002545,MP-17470,2015-10-12,46.98
CA-2017-163188,OFF-BI-10000756,EC-14050,2017-11-07,19.08
CA-2015-153388,FUR-TA-10003715,PC-19000,2015-08-01,-175.87
CA-2017-129028,FUR-FU-10004006,GB-14530,2017-04-01,21.75
US-2016-147711,OFF-BI-10003350,HF-14995,2016-09-03,5.87
CA-2014-160262,FUR-FU-10002685,TS-21205,2014-06-09,14.21
CA-2015-122406,TEC-PH-10001527,BE-11455,2015-08-02,3.87
US-2014-159618,FUR-BO-10004467,DB-12970,2014-11-12,-13.00
CA-2015-155306,OFF-AP-10002651,GA-14515,2015-04-17,419.82
CA-2017-150091,OFF-FA-10000621,NP-18670,2017-10-12,8.77
CA-2016-124590,OFF-AP-10002311,SP-20920,2016-11-12,33.03
CA-2016-133550,TEC-PH-10001079,KL-16645,2016-07-31,33.32
CA-2014-160766,FUR-TA-10001039,DM-13015,2014-09-14,-108.33
CA-2017-101308,TEC-PH-10003800,FG-14260,2017-10-02,-20.14
CA-2014-103100,OFF-LA-10003720,AB-10105,2014-12-20,1.73
CA-2016-130267,OFF-PA-10002222,SW-20245,2016-09-19,73.54
US-2017-100209,OFF-BI-10002012,TD-20995,2017-07-09,-0.79
CA-2017-143378,FUR-FU-10004864,JR-16210,2017-09-19,61.38
CA-2017-169691,OFF-LA-10002312,Dp-13240,2017-06-15,22.20
CA-2014-113362,OFF-ST-10001809,AJ-10960,2014-09-14,8.98
CA-2017-118773,FUR-FU-10000550,TP-21415,2017-02-09,-2.69
CA-2014-159520,OFF-SU-10001664,GT-14635,2014-06-06,4.46
US-2015-115238,FUR-FU-10002445,JW-15220,2015-04-30,3.79
CA-2015-123155,TEC-AC-10002473,NS-18640,2015-03-09,29.80
CA-2014-150581,FUR-TA-10003748,NM-18445,2014-04-08,2.49
CA-2016-103730,FUR-FU-10002157,SC-20725,2016-06-12,18.35
CA-2014-103492,TEC-PH-10004667,CM-12715,2014-10-10,66.15
CA-2015-107468,OFF-AR-10000634,MK-17905,2015-12-18,0.60
CA-2017-107517,OFF-AP-10000275,FC-14335,2017-02-05,459.40
CA-2014-127187,TEC-PH-10000673,CP-12085,2014-12-04,62.39
CA-2017-149048,OFF-EN-10003296,BM-11650,2017-05-13,81.43
CA-2017-102610,OFF-BI-10004364,CA-12265,2017-11-04,-2.97
CA-2015-143077,OFF-BI-10000088,SF-20965,2015-09-17,-10.21
US-2015-161991,OFF-BI-10004967,SC-20725,2015-09-26,-3.43
US-2015-160857,OFF-PA-10003363,NW-18400,2015-05-08,9.33
CA-2017-102099,OFF-PA-10000289,EP-13915,2017-12-18,15.55
CA-2015-129098,OFF-ST-10001321,DK-13090,2015-10-09,8.33
CA-2014-157721,OFF-AP-10001303,JM-16195,2014-09-02,8.96
US-2017-104661,OFF-BI-10001098,TB-21250,2017-01-15,-6.63
CA-2014-133753,OFF-AR-10001953,CW-11905,2014-06-09,6.16
CA-2014-167360,TEC-AC-10001772,RB-19435,2014-11-24,43.60
CA-2014-118192,OFF-BI-10003476,MM-17920,2014-01-13,-2.52
US-2015-164448,OFF-EN-10002600,DK-12835,2015-10-31,7.08
US-2016-148901,OFF-AR-10002467,MK-17905,2016-05-14,0.42
CA-2016-155565,OFF-SU-10001218,EH-13765,2016-05-28,15.37
US-2016-108497,FUR-BO-10004218,MH-17290,2016-06-14,35.25
CA-2017-150910,FUR-TA-10002903,JL-15130,2017-12-22,-249.32
US-2016-134908,OFF-ST-10003479,JS-15940,2016-06-05,-23.36
CA-2017-161893,TEC-AC-10001874,HP-14815,2017-01-23,12.00
US-2014-144078,FUR-CH-10002335,RB-19435,2014-11-25,54.40
CA-2017-161956,TEC-CO-10001571,DR-12880,2017-08-27,329.99
CA-2016-140774,OFF-AR-10004022,BE-11455,2016-09-05,26.99
CA-2014-130960,OFF-AR-10003651,KB-16600,2014-12-30,2.85
CA-2015-149846,OFF-LA-10004484,SB-20185,2015-05-22,3.80
US-2014-130358,OFF-SU-10002522,DL-13330,2014-06-23,0.35
CA-2014-157924,OFF-ST-10002352,HA-14920,2014-10-11,8.00
CA-2017-165603,OFF-ST-10000798,SS-20140,2017-10-17,9.00
US-2015-114741,OFF-ST-10000078,IL-15100,2015-12-06,239.00
US-2016-141264,OFF-AP-10002534,CT-11995,2016-08-13,-153.00
US-2015-123960,TEC-AC-10003038,BD-11605,2015-06-11,10.20
CA-2017-118017,FUR-FU-10004351,LC-16870,2017-12-03,7.01
CA-2014-115259,OFF-EN-10002600,RC-19960,2014-08-25,1.65
CA-2017-152807,OFF-PA-10004355,MC-18100,2017-10-30,7.26
CA-2014-160773,TEC-PH-10004586,LW-16825,2014-07-01,71.99
CA-2017-130148,OFF-PA-10000551,NK-18490,2017-09-24,15.23
CA-2017-111738,OFF-BI-10004584,CM-12385,2017-01-03,682.52
CA-2017-161067,FUR-CH-10004860,KB-16405,2017-09-03,-8.08
CA-2015-133452,FUR-TA-10003954,ZC-21910,2015-04-13,-97.74
US-2015-163433,TEC-AC-10003590,MP-17965,2015-04-18,8.28
CA-2016-151974,OFF-LA-10004484,RD-19660,2016-09-22,5.37
CA-2017-121048,FUR-FU-10003601,TC-21295,2017-07-14,49.80
CA-2017-166856,OFF-BI-10002012,TS-21505,2017-09-18,3.53
CA-2016-131737,OFF-AP-10002945,GZ-14470,2016-03-17,297.64
CA-2016-131968,OFF-BI-10002852,LB-16795,2016-11-11,-6.92
CA-2016-140746,FUR-TA-10002903,RC-19825,2016-01-15,-15.58
CA-2016-146157,TEC-AC-10003657,RD-19720,2016-11-21,2.04
US-2016-103674,TEC-PH-10004080,AP-10720,2016-12-06,27.20
US-2015-164357,OFF-AR-10001177,SF-20065,2015-11-25,1.48
CA-2017-168389,FUR-TA-10004289,DV-13045,2017-12-11,-420.00
CA-2017-161067,FUR-CH-10004626,KB-16405,2017-09-03,14.12
CA-2015-146486,OFF-ST-10002554,DV-13465,2015-11-09,4.89
CA-2015-114811,TEC-PH-10004165,KD-16495,2015-11-08,142.99
CA-2017-119193,TEC-PH-10003072,SK-19990,2017-12-22,94.49
CA-2014-152233,TEC-AC-10002800,KH-16510,2014-10-05,34.99
CA-2016-133697,FUR-CH-10002372,CM-12445,2016-10-20,-14.58
CA-2017-122987,OFF-ST-10004950,SJ-20215,2017-08-16,-0.84
CA-2016-161095,OFF-BI-10002764,CS-12250,2016-06-28,2.81
CA-2017-134565,FUR-BO-10001519,TB-21400,2017-06-11,41.86
CA-2015-115742,OFF-BI-10004410,DP-13000,2015-04-18,17.96
CA-2015-126186,FUR-FU-10000073,GB-14530,2015-09-11,4.00
CA-2017-150497,OFF-BI-10004600,SM-20950,2017-07-20,331.19
CA-2014-155887,FUR-TA-10002228,KT-16480,2014-05-12,-130.01
US-2017-162068,OFF-BI-10002813,PC-18745,2017-12-28,-0.99
CA-2016-154067,OFF-PA-10002254,SM-20950,2016-02-01,48.54
CA-2017-127929,FUR-FU-10003708,FM-14215,2017-12-23,38.21
CA-2015-142937,OFF-AR-10003582,SF-20065,2015-12-05,4.50
CA-2015-169201,OFF-AP-10002082,HG-14965,2015-09-28,15.25
CA-2016-137176,FUR-FU-10003832,DB-12910,2016-09-09,-12.01
CA-2015-163104,OFF-PA-10001947,MC-18130,2015-03-19,5.86
CA-2017-145807,OFF-ST-10001370,SB-20170,2017-02-09,17.75
